duration, protocol_type, service, flag, src_bytes, dst_bytes, land, wrong_fragment, urgent, hot, num_failed_logins, logged_in, num_compromised, root_shell, su_attempted, num_root, num_file_creations, num_shells, num_access_files, num_outbound_cmds, is_host_login, is_guest_login, count, srv_count, serror_rate, srv_error_rate, rerror_rate, srv_rerror_rate, same_srv_rate, diff_srv_rate, srv_diff_host_rate, dst_host_count, dst_host_srv_count, dst_host_same_srv_rate, dst_host_diff_srv_rate, dst_host_same_src_port_rate, dst_host_srv_diff_host_rate, dst_host_serror_rate, dst_host_srv_serror_rate, dst_host_rerror_rate, dst_host_srv_rerror_rate, AttackType
0, 0, 0, 0, 0.00328, 0.00304, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.06, 0.255, 0.1, 0, 0.002, 0.004, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0037, 0.0052, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.076, 0.255, 0.1, 0, 0.001, 0.004, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00317, 0.01608, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.005, 0, 0, 0, 0, 0.1, 0, 0.06, 0.024, 0.255, 0.1, 0, 0.004, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00204, 0.25519, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.199, 0.054, 0.027, 0.002, 0.027, 0, 0, 0, 0, 0, Smurf
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.142, 0.056, 0.001, 0.056, 0, 0, 0, 0, 0, Smurf
0, 0, 0, 0, 0.00174, 0.00618, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.016, 0.016, 0, 0, 0, 0, 0.1, 0, 0, 0.016, 0.252, 0.1, 0, 0.006, 0.003, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00213, 0.01628, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.008, 0, 0, 0, 0, 0.1, 0, 0.025, 0.078, 0.255, 0.1, 0, 0.001, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00196, 0.09317, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.03, 0.255, 0.1, 0, 0.003, 0.006, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0022, 0.01425, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.003, 0, 0, 0, 0, 0.1, 0, 0.067, 0.099, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00279, 0.01973, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.032, 0.255, 0.1, 0, 0.003, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00223, 0.21476, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.255, 0.1, 0, 0.1, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0032, 0.01483, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.005, 0, 0, 0, 0, 0.1, 0, 0, 0.2, 0.255, 0.1, 0, 0, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00211, 0.01227, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009, 0.026, 0, 0, 0, 0, 0.1, 0, 0.008, 0.24, 0.24, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0.0001, 0, 0.12, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.078, 0.003, 0.078, 0.067, 0.022, 0.033, 0.004, 0.037, 0, 0.255, 0.003, 0.001, 0.011, 0.031, 0, 0.024, 0.067, 0.007, 0.033, PortSweep
0, 0, 0, 0, 0.00308, 0.03211, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.173, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00198, 0.08654, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.023, 0, 0, 0, 0, 0.1, 0, 0.009, 0.057, 0.255, 0.1, 0, 0.002, 0.005, 0, 0, 0, 0, Normal
0, 0, 0.14, 0, 0, 0.05696, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.081, 0.1, 0, 0.1, 0.002, 0, 0, 0, 0, BufferOverflow
0, 0, 0, 0, 0.00212, 0.43129, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.033, 0.255, 0.1, 0, 0.003, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00286, 0.01415, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.221, 0.221, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0.0001, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.065, 0.002, 0, 0, 0.1, 0.1, 0.003, 0.054, 0, 0.235, 0.002, 0.001, 0.015, 0.028, 0, 0.001, 0, 0.049, 0.1, PortSweep
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.082, 0.001, 0.001, 0, 0.093, 0.1, 0.001, 0.1, 0, 0.255, 0.001, 0, 0.035, 0, 0, 0, 0, 0.031, 0.1, Satan
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.005, 0, 0, 0, 0, 0.1, 0, 0, 0.037, 0.037, 0.1, 0, 0.003, 0, 0, 0, 0.005, 0.005, Back
0, 0, 0, 0, 0.00226, 0.01645, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012, 0.012, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00224, 0.01415, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.01, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00232, 0.68621, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0, 0, 0.1, 0, 0, 0.008, 0.255, 0.1, 0, 0.012, 0.005, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.12, 0.001, 0.001, 0, 0.092, 0.1, 0.001, 0.1, 0, 0.255, 0.001, 0, 0.048, 0, 0, 0, 0, 0.044, 0.1, Satan
0, 0, 0, 0, 0.00221, 0.0168, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008, 0.01, 0, 0, 0, 0, 0.1, 0, 0.02, 0.168, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00219, 0.1754, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.007, 0, 0, 0, 0, 0.1, 0, 0, 0.046, 0.255, 0.1, 0, 0.002, 0.004, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00202, 0.00424, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.03, 0, 0, 0, 0, 0.1, 0, 0.01, 0.007, 0.255, 0.1, 0, 0.014, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00326, 0.01484, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.242, 0.097, 0.04, 0.001, 0.04, 0, 0, 0, 0, 0, Smurf
0, 0, 0, 0, 0.00262, 0.04466, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.255, 0.1, 0, 0.1, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00168, 0.01337, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.073, 0.255, 0.1, 0, 0.001, 0.005, 0, 0, 0, 0, Normal
0, 0, 0.3, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.098, 0.001, 0.001, 0, 0.091, 0.1, 0.001, 0.1, 0, 0.255, 0.001, 0, 0.04, 0, 0, 0, 0, 0.036, 0.1, Satan
0, 0, 0, 0, 0.00312, 0.01227, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.168, 0.168, 0.1, 0, 0.001, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00211, 0.0126, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0, 0, 0.1, 0, 0, 0.009, 0.255, 0.1, 0, 0.011, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0, 0, 0.1, 0, 0, 0.089, 0.089, 0.1, 0, 0.001, 0, 0, 0, 0.004, 0.004, Back
0, 0, 0, 0, 0.00214, 0.25519, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.18, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00283, 0.01346, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.006, 0.255, 0.1, 0, 0.017, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00307, 0.01377, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008, 0.008, 0, 0, 0, 0, 0.1, 0, 0, 0.008, 0.255, 0.1, 0, 0.012, 0.006, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0, 0, 0.1, 0, 0, 0.208, 0.208, 0.1, 0, 0, 0, 0, 0, 0.005, 0.005, Back
0, 0, 0, 0, 0.00315, 0.03253, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.001, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0022, 0.01719, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.009, 0, 0, 0, 0, 0.1, 0, 0.022, 0.167, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00187, 0.0446, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.189, 0.001, 0.007, 0.1, 0.087, 0, 0.001, 0.099, 0, 0.255, 0.001, 0, 0.075, 0, 0, 0.005, 0.1, 0.065, 0, Satan
0, 0, 0, 0, 0.00258, 0.02444, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.002, 0, 0, 0, 0, 0.1, 0, 0.1, 0.015, 0.255, 0.1, 0, 0.007, 0.006, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00236, 0.01398, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.008, 0, 0, 0, 0, 0.1, 0, 0.038, 0.116, 0.255, 0.1, 0, 0.001, 0.004, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.181, 0.001, 0.003, 0, 0.09, 0.1, 0.001, 0.099, 0, 0.255, 0.001, 0, 0.072, 0, 0, 0.002, 0, 0.064, 0.1, Satan
0.0011, 0, 0.17, 0.06, 6E-05, 0.00034, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.087, 0.001, 0.001, 0, 0.091, 0.1, 0.001, 0.1, 0, 0.255, 0.001, 0, 0.036, 0, 0, 0, 0, 0.032, 0.1, Satan
0, 0, 0, 0, 0.00305, 0.01618, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.005, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00239, 0.00486, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008, 0.008, 0, 0, 0, 0, 0.1, 0, 0, 0.019, 0.019, 0.1, 0, 0.005, 0, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0.011, 0.1, 0.1, 0, 0, 0.01, 0.005, 0, 0.166, 0.011, 0.007, 0.006, 0.001, 0, 0.1, 0.1, 0, 0, Neptune
0, 0, 0, 0, 0.00238, 0.01691, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.01, 0, 0, 0, 0, 0.1, 0, 0, 0.023, 0.255, 0.1, 0, 0.004, 0.005, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.111, 0.009, 0.1, 0.1, 0, 0, 0.008, 0.006, 0, 0.013, 0.009, 0.069, 0.023, 0.008, 0, 0.1, 0.1, 0, 0, Neptune
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.083, 0.001, 0, 0, 0.1, 0.1, 0.001, 0.054, 0, 0.253, 0.001, 0, 0.018, 0.033, 0, 0.001, 0, 0.052, 0.1, PortSweep
0, 0, 0, 0, 0.00317, 0.01474, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.026, 0, 0, 0, 0, 0.1, 0, 0.008, 0.007, 0.255, 0.1, 0, 0.014, 0.003, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.055, 0.001, 0, 0, 0.1, 0.1, 0.002, 0.055, 0, 0.225, 0.001, 0, 0.014, 0.024, 0, 0.001, 0, 0.046, 0.1, PortSweep
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.109, 0.01, 0.1, 0.1, 0, 0, 0.009, 0.006, 0, 0.165, 0.01, 0.006, 0.006, 0.001, 0, 0.1, 0.1, 0, 0, Neptune
0, 0, 0, 0, 0.00213, 0.25519, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00208, 0.00324, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0.013, 0, 0, 0, 0, 0.1, 0, 0, 0.152, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0.0001, 0, 0.12, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.107, 0.001, 0, 0, 0.1, 0.1, 0.001, 0.056, 0, 0.255, 0.001, 0, 0.024, 0.042, 0, 0, 0, 0.053, 0.1, PortSweep
0, 0.01, 0.02, 0, 0.0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.002, 0, 0, 0, 0, 0.1, 0, 0.1, 0.064, 0.011, 0.017, 0.008, 0.017, 0, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.104, 0.005, 0.1, 0.1, 0, 0, 0.005, 0.006, 0, 0.159, 0.005, 0.003, 0.006, 0.001, 0, 0.1, 0.1, 0, 0, Neptune
0, 0, 0, 0, 0.00223, 0.01227, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.019, 0, 0, 0, 0, 0.1, 0, 0.011, 0.233, 0.233, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.151, 0.059, 0.001, 0.059, 0, 0, 0, 0, 0, Smurf
0, 0, 0, 0, 0.00319, 0.00424, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.047, 0.255, 0.1, 0, 0.002, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.002, 0.03421, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009, 0.024, 0, 0, 0, 0, 0.1, 0, 0.017, 0.205, 0.255, 0.1, 0, 0, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00267, 0.01695, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.01, 0, 0, 0, 0, 0.1, 0, 0, 0.245, 0.255, 0.1, 0, 0, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00221, 0.01461, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.112, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00294, 0.05505, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02, 0.02, 0, 0, 0, 0, 0.1, 0, 0, 0.02, 0.255, 0.1, 0, 0.005, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00234, 0.01875, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.01, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00235, 0.00259, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.081, 0.216, 0.1, 0, 0.001, 0.003, 0, 0, 0, 0, Normal
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.241, 0.095, 0.001, 0.095, 0, 0, 0, 0, 0, Smurf
0, 0, 0, 0, 0.00307, 0.00296, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0.018, 0, 0, 0, 0, 0.1, 0, 0.011, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00177, 0.04183, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00315, 0.0028, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.196, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00293, 0.04396, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008, 0.017, 0, 0, 0, 0, 0.1, 0, 0.012, 0.008, 0.255, 0.1, 0, 0.012, 0.001, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00332, 0.00367, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.003, 0, 0, 0, 0, 0.1, 0, 0, 0.016, 0.255, 0.1, 0, 0.006, 0.003, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.0033, 0.01651, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015, 0.015, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00239, 0.00304, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.012, 0, 0, 0, 0, 0.1, 0, 0.017, 0.183, 0.255, 0.1, 0, 0.001, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00324, 0.01112, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0.011, 0, 0, 0, 0, 0.1, 0, 0, 0.232, 0.255, 0.1, 0, 0, 0.001, 0, 0, 0, 0, Normal
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.235, 0.001, 0, 0.096, 0.097, 0, 0.097, 0.1, 0, 0, NMap
0, 0, 0, 0, 0.00153, 0.02666, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.255, 0.1, 0, 0.1, 0.005, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00221, 0.01392, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.015, 0, 0, 0, 0, 0.1, 0, 0.027, 0.004, 0.255, 0.1, 0, 0.025, 0.005, 0, 0, 0, 0, Normal
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.207, 0.062, 0.03, 0.001, 0.03, 0, 0, 0, 0, 0, Smurf
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.058, 0.001, 0.002, 0, 0.091, 0.1, 0.002, 0.1, 0, 0.255, 0.001, 0, 0.025, 0, 0, 0, 0, 0.022, 0.1, Satan
0, 0, 0, 0, 0.00172, 0.00524, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.034, 0, 0, 0, 0, 0.1, 0, 0.006, 0.01, 0.255, 0.1, 0, 0.01, 0.003, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00309, 0.01109, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006, 0.006, 0, 0, 0, 0, 0.1, 0, 0, 0.047, 0.255, 0.1, 0, 0.004, 0.002, 0, 0, 0, 0, Normal
0, 0, 0, 0, 0.00213, 0.01694, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0.018, 0, 0, 0, 0, 0.1, 0, 0.022, 0.255, 0.255, 0.1, 0, 0, 0, 0, 0, 0, 0, Normal
